PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|SF_TYPE|STYLE|LOT_SIZE|ACRE|SQUARE_FEET|GARAGE_SPACES|GARAGE_PARKING|BASEMENT|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|LIV_LEVEL|LIV_DIMEN|LIV_DSCRP|DIN_LEVEL|DIN_DIMEN|DIN_DSCRP|FAM_LEVEL|FAM_DIMEN|FAM_DSCRP|KIT_LEVEL|KIT_DIMEN|KIT_DSCRP|MBR_LEVEL|MBR_DIMEN|MBR_DSCRP|BED2_LEVEL|BED2_DIMEN|BED2_DSCRP|BED3_LEVEL|BED3_DIMEN|BED3_DSCRP|BED4_LEVEL|BED4_DIMEN|BED4_DSCRP|BED5_LEVEL|BED5_DIMEN|BED5_DSCRP|BTH1_LEVEL|BTH1_DIMEN|BTH1_DSCRP|BTH2_LEVEL|BTH2_DIMEN|BTH2_DSCRP|BTH3_LEVEL|BTH3_DIMEN|BTH3_DSCRP|LAUNDRY_LEVEL|LAUNDRY_DIMEN|LAUNDRY_DSCRP|OTH1_ROOM_NAME|OTH1_LEVEL|OTH1_DIMEN|OTH1_DSCRP|OTH2_ROOM_NAME|OTH2_LEVEL|OTH2_DIMEN|OTH2_DSCRP|OTH3_ROOM_NAME|OTH3_LEVEL|OTH3_DIMEN|OTH3_DSCRP|OTH4_ROOM_NAME|OTH4_LEVEL|OTH4_DIMEN|OTH4_DSCRP|OTH5_ROOM_NAME|OTH5_LEVEL|OTH5_DIMEN|OTH5_DSCRP|OTH6_ROOM_NAME|OTH6_LEVEL|OTH6_DIMEN|OTH6_DSCRP|COUNTY|STATE|YEAR_BUILT|ASSESSMENTS|TAXES|TAX_YEAR|PARKING_FEATURE|NO_BATHS|YEAR_BUILT_DESCRP|CONSTRUCTION|ROOF_MATERIAL|COLOR|EXTERIOR_FEATURES|INTERIOR_FEATURES|FLOORING|LOT_DESCRIPTION|BASEMENT_FEATURE|ROAD_TYPE|HEAT_ZONES|HEATING|COOLING_ZONES|COOLING|ELECTRIC_FEATURE|WATER|SEWER|APPLIANCES|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|HOME_OWN_ASSOCIATION|FEE_INTERVAL|TOTAL_PARKING|SHORT_SALE_LENDER_APP_REQD|AboveGradeFinishedArea|BelowGradeFinishedArea|TITLE5
"SF"|73236101|"BB800493"|"BB5919"|"ACT"|25990000|"130"|"Commonwealth Ave"||1|"101"|"02116"|"N"|"Behind wrought-iron gates on Commonwealth Ave this stately 19th-century lime-stone mansion spans over 10,000 square feet, artfully transformed to emulate the ambiance of a stylish boutique hotel. The home boasts 6 bedrooms 7.3 baths and extends across five levels with a private elevator for easy access. The interior design skillfully merges classic architectural details such as ornate moldings, intricate woodwork, cathedral ceilings, five fireplaces with bold modern touches. A limestone facade invites you into a lavish parlor level, complete with a grand reception hall, a library adorned with black oak paneling and a temperature-controlled wine room. The luxurious living room features Juliet balconies that offer stunning views over the iconic Commonwealth Mall. The primary suit floor is a sanctuary to relax. The penthouse level includes a breathtaking roof deck providing panoramic views of the city skyline. This home embodies unparalleled craftsmanship and enduring elegance."|36|5/10/2024 11:22:00 AM|0|"N"||"B"|"Q"|3237|0.07|10022|0||"Y"|16|6|7|3|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Suffolk"|"MA"|1899|14331900|156218|"2024"|"I"|"7f;3h"|"A"|"H"|||"2"|"C"|"A"|"K"|"A,D"|"A"||"B"||"A"||"A"|"A"|"A,B,C,D,E,F,I,K,L,Y"|"N"||"N"||"N"|"N"||"N"||6|"N"|10022||
"SF"|73236707|"BB904054"|"BB5984"|"ACT"|7500000|"1"|"West Hill Place"||1|"102"|"02114"|"N"|"Magnificent corner single-family residence at West Hill Place, a private cul-de-sac located just off Charles Street on the Flat of Beacon Hill. One West Hill Place is a 5-bed, 5-full and 2-half bath home with exposures on three sides offering sun-filled living spaces spanning over 6,000 sqft. Two floors are dedicated to living and entertaining rooms, including the dramatic 2-story great room with soaring ceilings, a formal dining room which overlooks the great room, open-concept kitchen offering high-end appliances, and a handsome library with a wet bar. Additional features include an en-suite primary bedroom with a walk-in closet, four additional generous sized bedrooms, an Au Pair suite on the lower level complete with a kitchenette and full bathroom, six fireplaces, laundry room and a spectacular roof deck with views of the Charles River, Cambridge, and the Boston skyline. Complete with one parking spot at the front door."|20|5/22/2024 9:35:00 AM|0|"N"||"B"|"P"|1247|0.03|6106|0||"Y"|10|5|5|2|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Suffolk"|"MA"|1918|4812100|52929|"2024"|"A"|"5f;2h"|"B"|||||||"A"||||"B"|4|"A"||"A"|"A"||"Y"|"D"|"Y"|"N"||"Y"|"Square footage is gross."|"Y"|"B"|1|"N"|5506|600|
"SF"|73237414|"CN227157"|"BB2685"|"ACT"|875000|"30"|"Massasoit St"||1||"02136"|"N"|"Welcome to this beautifully maintained colonial home, blending timeless character with modern upgrades located on a peaceful dead-end street.The property boasts a brand-new roof, new windows with updated exterior trims, and beautifully refinished floors. Inside, you'll find a fully equipped kitchen with top-of-the-line Samsung appliances, new cabinets Quartz countertop, and a stylish new kitchen floor.The first floor offers a spacious sunroom, perfect for soaking in natural light, while the large backyard and ample parking make outdoor living a breeze. Home offers five generously sized bedrooms, two fully updated bathrooms, and a sprawling third-floor loft-a perfect retreat with boundless potential. A large laundry room is conveniently located on the second floor, which also features a private exit via additional stairs. Recent updates include new electric throughout the home, a new furnace, updated heating and plumbing and freshly painted. Due your own due Diligence, home sold as is!"|42|9/19/2024 3:04:00 PM|0|"N"||"A"|"A"|5000|0.11|2500|0||"Y"|10|5|2|0||"1"|"12X12"||"1"|"12X12"|||"12X9"||"1"|"13X13"||"2"|"13X11"||"2"|"12X12"||"2"|"12X9"||"1"|"13X9"||"2"|"14X12"||"1"|||"2"|||||||||||||||||||||||||||||||||"Suffolk"|"MA"|1895|511900|5580|"2024"|"N"|"2f;0h"|"A"|"H"|"H"||"A,Y"|||"C"|"A,F,Q"|"H"||"D"||"G"|"F,I"|"A,H"|"A"||"N"|||||"N"||"N"||3|"N"|2500||
"SF"|73238686|"BB806816"|"AN2383"|"ACT"|3350000|"131"|"Myrtle St"||1|"102"|"02114"|"N"|"Nestled in the heart of Beacon Hill on a charming gas lit street, sits this enchanting single family home. From the moment you step into this spacious, sunkissed sanctuary you will feel welcomed and instantly at home.The heart of every home is the kitchen and this chef’s kitchen deserves a chef’s kiss…it is perfect. Open, airy with custom cabinetry, 6 burner gas Wolf Range, Subzero & built in seating. With 4 dreamy bedrooms, each with its own unique character, 3 spa-like baths and a spectacular double parlor that beckons you to create lasting memories and cherish moments of togetherness. The millwork thru the home is a testament to timeless craftsmanship, it adds a touch of romance to every nook and cranny. Easy living patio with low maintenance astroturf and a media roofdeck for lazy days.This home is a love letter to the art of living beautifully.  131 Myrtle has recently been lovingly restored & renovated embracing bygone detail with modern elegance. Rental Garage rental."|34|8/13/2024 11:23:00 AM|0|"N"||"B"|"V"|660|0.02|2752|1|"B"|"Y"|9|4|3|1|"Y"|"2"||"C,K,44,47,48,67"|"1"||"C,9"|"1"||"C,K"|"1"||"3,9,5,44,48,67,81"|"4"||"A,C,I"|"3"||"K,M"|"3"||"W,K,M"|"B"||"V,M"||||||||||||||||||||||||||||||||||||||||"Suffolk"|"MA"|1890|3109200|33890|"2024"|"B,D"|"3f;1h"|"B"|"B"|"D,G"||"C,D"||"A"|"K"|"A,D"||5|"D"||"A"||"A"|"A"|"A,B,C,D,I,K,L"|"N"||"N"|||"Y"||||1|"N"|2452|300|
"SF"|73240702|"TM006193"|"AN6227"|"ACT"|1145000|"110"|"Leicester St"||1|"011"|"02135"|"N"|"Attention developers and builders 11,000 sq. ft. lot of land in Brighton Center.   The current home has 3 bedrooms and 2 bathrooms. Set back from Market Street and Washington Street near shops, dinning, public transportation and St Elizabeths hospital."|5|6/6/2024 10:37:00 AM|0|"N"||"A"|"C"|11000|0.25|1008|0||"Y"|6|3|2|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Suffolk"|"MA"|1950|713500|7777|"2024"|"A,N"|"2f;1h"|"A"||"A"|"white"||||"C"|"A"|"A"|1|"D"|0|"H"||"A"|"A"||"N"||"N"||"N"|"N"||||2|"N"|1008||
"SF"|73244185|"TM009294"|"NB1524"|"ACT"|4595000|"11"|"Wellington Street"||1|"104"|"02118"|"N"|"Stunning Victorian single family townhouse tastefully restored with amazing original plaster moldings, natural wood doors and casings and marble mantels. Located on a quiet tree lined side street, this light filled family home has oversized rooms and extensive storage throughout. Beautiful kitchen with custom cabinetry, stone counters, and top of the line appliances with gas cooking. A comfortable breakfast area and formal dining room are both steps away. Parlor level living areas have soaring 11' ceilings and include a paneled library with custom bookshelves and working fireplace. The floor through primary bedroom level has an all stone en-suite bath, dressing area, office or nursery and walk-in closet. The guest level has spacious bedrooms, additional study and tile bath with glass enclosed shower and tub. Beautiful large garden and patio with direct access to deeded parking. Central a/c and separate laundry room. A rare opportunity to own a unique building in this historic area."|42|5/29/2024 3:31:00 PM|0|"N"||"B"|"H"|1980|0.05|4269|0||"Y"|13|4|2|2|"Y"|"2"|"28'7""X12"|"C,K,47,67,74"|"1"|"22X12"|"C,K,67,74"|"2"|"11'8""X12"|"C,K,27,67,74"|"1"|"11X11"|"K,N,U,5,25,48,51,60"|"3"|"20'6""X19'"|"C,I,9,37,48,67,74"|"4"|"18'6""X11'5"""|"V,N"|"4"|"17X11'5"""|"V,9,N"|"4"|"10""8""X7'4"""|"9"|||||||||||||"B"|"14'4""X12"|"75"|"STU"|"3"|"19X12"|"V,9"|||||||||||||||||||||"Suffolk"|"MA"|1870|3772300|37871.72|"2024"|"I"|"2f;2h"|"B"|"B"|"G"||"E,14"||"A,C,M"|"I"|"E"|"A"|2|"B"|2|"A"||"A"|"A"|"A,B,C,D,I,J,K,L"|"N"||"N"||"N"|"Y"|"National Floor Plan Measurements - Gross Living Area"|"N"||1|"N"|3346|923|
"SF"|73250099|"TM315986"|"BB5522"|"ACT"|1699000|"30"|"Perrin Street"||1|"004"|"02119"|"N"|"Experience historic charm and modern luxury in this fully renovated antique colonial in the prestigious Moreland Street Historic District. This exquisite home features restored period details, including intricate molding, trim work, and medallions, complemented by dark stainless appliances, quartz countertops, and custom cabinetry in the gourmet kitchen. The grand first floor boasts 10+ foot ceilings and a stately foyer, while the finished basement offers a wet bar, full bath, laundry, tile shower, and multiple rooms with a speaker system. The second-floor primary suite includes a large walk-in closet and a luxurious bath with his-and-hers sinks, a rain shower, and a soaking tub. Additional features include a separate rear carriage house, gated driveway, fenced yard with a fire pit, Trex decking, a butler's pantry, and new windows. Located within 2-3 miles of Longwood, Northeastern, Back Bay, and the Financial District, this home offers unparalleled elegance and convenience."|41|6/10/2024 5:54:00 PM|0|"N"||"A"|"A,K"|7200|0.17|5010|1|"B"|"Y"|11|6|4|1|"Y"|"1"|"18X13"||"1"|"17X16"||"1"|"19X13"||"1"|"21X11"||"2"|"17X13"||"2"|"15X13"||"2"|"15X13"||"3"|"18X13"||"3"|"17X12"||"1"|"8X6"||"2"|"13X7"||"2"|"8X6"||"3"|||"BED"|"3"|"17X13"||"BTH"|"3"|"12X8"||"HMO"|"2"|"8X8"||"OTH"|"1"|"9X6"||"GRM"|"B"|"33X12"||"PLY"|"B"|"18X16"||"Suffolk"|"MA"|1880|959600|10460|"2024"|"A,L,N"|"4f;1h"|"C"||"A,D"|"Grey"|"A,8,M,S,W"||"C,D,M"|"C,S"|"A,D"|"A"|4|"B"|4|"A"|"F"|"A"|"A"|"A,C,D,F,I,K,L"|"N"|||||"Y"||"N"||5|"N"|3598|1412|
"SF"|73251365|"TM325658"|"AN2383"|"ACT"|2399000|"31"|"Prospect St"||1|"018"|"02129"|"N"|"Just steps to Monument Square and Training Field, this stunning 3+BR, 2.5BA single-family home offers 2,838 SF of beautifully finished living space, two-car parking, and built for relaxation. The open main level features a spacious living area with a gas fireplace, elegant dining space, and a large modern kitchen. A mudroom area leads to the two parking spaces. The formal living room has a sunny corner exposure, a bay window, and a gas fireplace with an abundance of natural light. Upstairs includes a primary bedroom with a custom closet build out and a marble-accented bathroom with a double vanity. The top level features two spacious and sunny bedrooms and a full bathroom with a soaking tub and tile surround. The lower level offers a family/media room/gym with custom built-ins, an office space, and large storage rooms. Last but not least a brand new roof deck and indoor wet bar area. Amenities include central air, laundry in-unit, plenty of storage."|30|9/3/2024 3:14:00 PM|0|"N"||"B"|"P"|1201|0.03|2838|0||"Y"|8|3|2|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Suffolk"|"MA"|2000|2079400|22665|"2024"|"A"|"2f;1h"|"A"||||"2,3"|||"A,M"|"A,D"|||"A,B"||"A"||"A"|"A"||"N"||"Y"|"F"||"Y"||"Y"||2|"N"|2259|579|
"SF"|73252182|"CT008441"|"AN3373"|"ACT"|3295000|"34"|"Harvard Street"||1|"018"|"02129"|"U"|"Iconic, sun-flooded, corner residence overlooking picturesque Harvard Park. Expansive 4,000 SF home w/ 3.5 upper level BR's, 4.5 baths, 3 living rooms/dens, a spacious enclosed patio and 2 parking spaces. Parlor level offers a large eat-in kitchen with center island and adjacent room fit for formal dining. On second level the exceptionally wide double parlor, dramatic 12 ft. ceilings and multiple exposures set the stage for grand entertaining. Beautifully preserved crown moldings, marble fireplaces & views of the gas lamp-lined street evoke a timeless elegance. Third level offers 2 generously sized bedrooms as well as a front-facing office/nursery space.  A large floor-thru primary suite with a walk-in closet, ensuite bath, den and fireplace occupies the top level. The finished lower level features a mudroom, office/guest space and storage area with direct access to the enclosed driveway/patio that completes this rare offering."|35|6/25/2024 5:26:00 PM|0|"N"||"B"|"P"|1287|0.03|4080|1|"B"|"Y"|10|3|4|1|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Suffolk"|"MA"|1880|3353900|36557|"2024"|"A,N"|"4f;1h"|"B"||||"E"||"M"|"A"|"E,F,G"|||"B"|2|"A"||"A"|"A"|"C,D,I,J,K,L"|"N"|||||"Y"|"Square footage is gross"|||2|"N"|3480|600|
"SF"|73253513|"BB803957"|"AN6223"|"ACT"|1375000|"2"|"Kinsale Lane"||1||"02136"|"N"|"Introducing the Residences at Kinsale Lane, located on Fairmount Hill, Hyde Park on the Milton line. All the benefits and advantages of city living and services in a dynamic newly constructed cul-de-sac, offering privacy and eight new custom luxury homes. These new homes feature cutting edge open floor plan design with attached two car garages, four bedrooms, stunningly appointed bathrooms and Chef's kitchens. Come envision being home for the holidays entertaining in your open concept floor plan with a cozy fireplace, or outside on private decks and wonderful landscaping. No detail has been overlooked and you'll dream of future expansion possibilities with unfinished vaulted 3rd floor spaces and ample additional unfinished space in the basements. Come preview 2 Kinsale Lane before the finishing touches are completed and view additional renderings of homes coming later this summer. Priced from $1,375,000."|11|6/17/2024 8:00:00 PM|0|"N"|"Fairmount Hill"|"A"|"A"|9050|0.21|2250|2|"A"|"Y"|7|4|2|2|"Y"|"1"|"16X35"||"1"||||||"1"|||"2"|"15X21"||"2"|"11X11"||"2"|"13X11"||"2"|"10.5X9"|||||"2"|"12X9"||"2"|"8X5.5"||"1"|"6.6X5.5"||"2"|"5.4X8"||"BTH"|"B"|"6.6X5.9"||||||||||||||||||||||"Suffolk"|"MA"|2024|0|0|"00"|"A,N"|"2f;2h"|"A"|"A"|"A"||"A,C,2,7,9,G,S,T,U,V,14,21"|"D,H,M,R,T"|"A,B,C,M"|"A,C"|"A,F,G,M,N,Q,R"|"A"|4|"A,B,N"|4|"A,E"|"A,B,D,H,X"|"A"|"A"|"A,C,D,F,I,P,R,S,T"|"N"||"N"|||"N"|"Basement is unfinished."|||4|"N"|2250|600|
"SF"|73254698|"BB921622"|"BB9254"|"ACT"|1199900|"29"|"Park Street"||1|"009"|"02132"|"N"|"Don't miss the opportunity to restore this charming Victorian, located on one of the most desirable streets in West Roxbury. This 6 bed 2.5 bath home boasts a wealth of original detail that adds endless character and old-world charm. Here's your chance to bring this beauty back to life. Walk into an inviting foyer showcasing a timeless staircase, the formal living room is perfect for entertaining with pocket doors leading to a formal dining room, with a butlers pantry, spacious eat-in kitchen, first-floor laundry, 1/2 bath, study/office. This home has so much potential and will be sold in as is condition. It’s a must-see!"|29|6/19/2024 3:38:00 PM|0|"N"||"A"|"H"|7723|0.18|3200|2|"B,E,G,H,L"|"Y"|10|6|2|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Suffolk"|"MA"|1900|1110300|12000|"2024"|"A,C,D,N"|"2f;1h"|"A"|"A"|"A"||"A,M"||"D,M"|"C"|"A,G,M,Q,R"|"A,E,I"|2|"F,N"|0|"H"|"D,H"|"A"|"A"|"A,C,D,I,J,K,L"|"N"||"N"|||"N"||"N"||6|"N"|3200|0|
"SF"|73256372|"CT002711"|"AN6192"|"ACT"|4795000|"103"|"Warren Avenue"||1|"104"|"02116"|"U"|"Spectacular south-facing bow front townhouse in the coveted Golden Triangle, a timeless masterpiece by Kennedy Design Build, offering 4 beds, 4 full/2 half baths, 3 outdoor spaces & direct access to parking! Enter the grand parlor ideal for casual living or entertaining with a gas fireplace, custom built-in bookcase, dry bar, half bath & a large deck. The street level offers living/dining, a half bath & a stunning kitchen with Wolf/Sub-Zero appliances, waterfall island, bar/pantry & private patio for outdoor dining. The lower level is utilized as a gym with a separate media room (potential 5th bed), full bath & W/D hook-up. The second floor features an additional bedroom & primary suite with walk-in closet & an exquisite bath with double sinks, Waterworks fixtures, curb less shower & heated floors. The top floor offers 2 additional beds, 2 full baths, W/D & full stairs to the roof deck with a gas fire pit and Back Bay views. Steps to the best dining, shopping, the Back Bay & transit."|42|6/24/2024 3:00:00 AM|0|"N"||"B"|"H"|1100|0.03|3463|0||"Y"|13|4|4|2|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Suffolk"|"MA"|2021|3501200|38163.08|"2024"|"A"|"4f;2h"|"B,D"|"B"|"D,G"||||"M"|"K"|"A,D,J"||5|"B"|5|"A"||"A"|"A"|"D,F,P,R,S,T,1,5"|"N"||"N"|||"Y"|"Gross square footage as represented by Builder. Listed on public record as 2,611 sq.ft."|||1|"U"|2963|500|
"SF"|73258220|"CN239998"|"AN2885"|"ACT"|2950000|"35"|"S Russell St"||1|"102"|"02114"|"N"|"Nestled in the heart of historic Beacon Hill, this magnificent 4 story townhouse blends modern elegance and classic charm. The first floor features a formal dining room with custom built-ins, an original fireplace, Ralph Lauren wallpaper, and a Murano glass chandelier. The remodeled kitchen has marble countertops, a chef’s gas cooking stove, and stainless steel appliances. A kitchen nook with custom skylights floods the space with natural light overlooking an outdoor patio. On the 2nd level is the home's crown jewel, an elegant living room with custom built-ins & 2 fireplaces. A powder room completes the level. The 3rd level offers a primary bedroom, office/nursery, and a remodeled five-piece bathroom with heated marble floors. Two additional bedrooms are located on the top floor. Original woodwork & hardwood floors through. The basement is fully finished and has a three-quarter bath and a private entrance. Close to everything Boston has to offer."|35|6/27/2024 12:50:00 PM|0|"N"|"Beacon Hill"|"B"|"P"|670|0.02|2421|0||"Y"|8|4|2|1|"N"|"2"|"17'7""X26'8"""|"C,K"|"1"|"11'10X13'0"""|"C,K"||||"1"|"17'7""X13'11"|"3,2,5,25,26,48,51,60"|"3"|"11'1""X13'9"""|"K,71"|"3"|"10'6""X13'0"""|"K"|"4"|"11'2""X12'4"""|"V,K"|"4"|"17'7""X12'2"""|"V,K"||||"2"|"5'2""X4'2"""|"12,L"|"3"|"6'9""X13'0"""|"A,14,24,L"|"B"|"5'6""X6'7"""|"A,22,L"|"3"|"6'3X4'2"""|"L"|"SUN"|"1"|"7'6""X7'0"""|"E,81"|||||||||||||||||||||"Suffolk"|"MA"|1870|2269200|24734|"2024"|"D"|"2f;1h"|"A"|"B"|"D"|"Red"|"D"|"C,D"|"J,M"|"R"|"A,D,G"|"A,C,E"|1|"B,N"|1|"A"|"D"|"A"|"A"|"A,C,D,F,I,J,K,L"|"N"||"N"||"N"|"Y"|"300 sq ft is in the finished heated basement"|"N"||1|"N"|2121|300|
"SF"|73258493|"CN247472"|"AN8459"|"ACT"|999999|"10"|"Waterloo St"||1|"05T"|"02136"|"N"|"Look no further! You’re home! This amazing 4 bedroom 2 1/2 bathroom home is ready for it’s new family. Sought after Readville neighborhood, great schools, quiet, and so much room to grow in this almost 5,000 sq/ft home including the attic and basement. Home has den with french doors, fireplace great room, eat in kitchen, separate dining room, central air, washer and dryer on 2nd floor, attached garage, deck, ring security, built in vacuum system, abundant custom closet space, just too many wonderful features to list. The master bedroom has a double sink along with a jacuzzi tub and not one but two walk in closets as large as a bedroom. Patio doors lead from the kitchen to a wonderful deck and just enough back yard space to entertain friends and family. Hardwood floors were just sanded and stained. Don’t let this one get away!"|40|7/9/2024 5:00:00 PM|0|"N"|"Readville"|"A"|"A"|5555|0.13|4738|1|"A"|"Y"|8|4|2|1||"1"|||"1"|||"1"|||"1"|||"2"|||"2"|||"2"|||"2"||||||"1"||"B"|"2"||"14"|"2"|||"2"|||||||||||||||||||||||||||"Suffolk"|"MA"|2005|986600|10754|"2024"|"N"|"2f;1h"|"A"|||||"A,H,N"|"A"|"C"|"A,F,I,Q"|||"B"||"A"||"A"|"A"|"A,C,D,F,I,J,K,L,W"|"N"||"N"|||"Y"|"Additional space with unfinished attic and basement."|||2|"N"|3738|1000|
"SF"|73258522|"TM324783"|"BB5962"|"ACT"|1199000|"122"|"Birch St"||1|"008"|"02131"|"N"|"Elevate your lifestyle in this exquisite new construction residence in the heart of Roslindale, just a stone's throw from Roslindale Square. Boasting a sophisticated design, this home offers generous space with four beautifully appointed bedrooms and two and a half bathrooms. As you enter, you're welcomed by a modern open floor concept that flawlessly unites a sunlit living room with a chef's dream kitchen featuring sleek stone countertops and stainless steel appliances. The second level reveals a primary suite with a soothing en-suite bath with a chic tiled stand-up shower. Rich wood floors, soaring ceilings, and a central air system ensure comfort in every season. Relish the privacy of a charming patio and a lush yard for your outdoor pleasures. Complete with a spacious garage, you'll relish the balance of suburban serenity and urban accessibility.  Enjoy local boutiques, eclectic restaurants, parks, and convenient transit."|22|7/17/2024 3:42:00 PM|0|"N"||"A"|"A"|3206|0.07|2227|1|"A"|"N"|7|4|2|1|"Y"|"1"|"23X19"|||||"1"|"17X20"||"1"|"16X7"|"K,O,U,2,44,47,51"|"3"|"14X11"|"A,I,K,27"|"2"|"14X11"|"V,K"|"2"|"11X14"|"V,K"|"2"|"9X13"|||||"1"|"5X7"|"B,L"|"2"|"7X9"|"A,14,20"|"2"|"7X9"|"A"||||||||||||||||||||||||||||"Suffolk"|"MA"|2024|0|0|"00"|"A"|"2f;1h"|"A,B,F"|"A"|"A"||"D"||"A,C"|"C"|||2|"B"|2|"A"|"D"|"A"|"A"|"A,C,D,F,I"|"N"|||||"N"||||3|"N"|2227||
"SF"|73258926|"BB807209"|"BB5962"|"ACT"|1025000|"16"|"Whitford Street"||1|"008"|"02131"|"N"|"Beautiful three-bedroom townhouse on corner lot. This high energy-efficient home was built in 2020 and offers exceptional amenities. Gourmet kitchen features expansive island, granite counters, custom cabinetry, stainless appliances, pendant and recessed lighting, marble backsplash, and a pot filler faucet above the five-burner range. Desirable open floor plan features fireplaced living room and formal dining room adjacent to kitchen. Main level also offers tiled foyer and half bath with attractive wainscoting. Primary suite offers two levels, private deck, barn doors that open to spacious walk-in closet, and luxurious tiled bath featuring double vanity and spa shower with full-body sprayers and rain head. Additional tiled bath offers marble vanity and Aker jet tub. Laundry off bedrooms. Central AC. Solid hardwood floors with radiant heat. Patio with gas grill hookup. 2-car heated garage. Just 0.4 miles to Roslindale Village's shops, restaurants, and commuter station. Walk score of 80."|24|9/10/2024 7:08:00 AM|0|"N"||"B"|"A"|4452|0.1|2544|2|"C,F"|"Y"|7|3|2|1|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Suffolk"|"MA"|2020|615200|3115|"2024"|"A,N"|"2f;1h"|"A"|"A"|"A"|"Green"|"9,D,W"|"D,Q,V"|"C,M,R"|"A,N"|"A,F,G,H,M,R"|"A,C,E,I"|3|"B,F,H"|3|"A"|"D,H"|"A"|"A"|"B,C,D,F,H,I,K,L"|"N"||"N"|||"N"||||5|"N"|2544||
"SF"|73258937|"TM005501"|"AN6265"|"ACT"|699000|"55"|"Clifford Street"|"2"|1|"004"|"02119"|"N"|"Discover the charm of this newly renovated 5+ Bedroom, 3 Bathroom Single family Alternative. This Condo in historic Roxbury is a must-see, and features a brand-new kitchen with stainless steel appliances, quartz countertops, and recessed LED lighting. Enjoy three luxurious bathrooms updated with ceramic tile and modern fixtures. The open concept living area boasts newly finished hardwood floors and fresh paint throughout, enhanced by new electrical fixtures and LED lighting. The exterior includes new siding, a gravity block retaining wall, inviting new porches, and two newly finished garage spaces exclusive to this unit. All systems are new, including a cutting-edge 2 Zone HVAC Central Air System with programable thermostats for ultimate comfort. Conveniently located close to public transportation and just minutes from the vibrant South End, this property combines historical charm with contemporary luxury. Explore this exceptional condo and experience the best of Roxbury living!"|38|6/29/2024 12:42:00 PM|0|"N"||"B"|"Q"|8040|0.18|2002|2||"N"|9|5|3|0|"Y"|"2"|||"2"||||||"2"|||"2"|||"2"|||"3"|||"3"|||"3"|||"2"|||"2"|||"2"|||"2"|||"OFC"|"2"|||||||||||||||||||||||"Suffolk"|"MA"|1900|999999999|99999999|"2024"||"3f;0h"|"D"|"A"|"A"||||"A"|"C"|||2|"A"|2|"A"|"F"|"A"|"A"|"P,R,S,T,2"|"N"|||||"N"||||2|"N"|2002||
"SF"|73260744|"BB922161"|"AN8213"|"ACT"|2395000|"791"|"E 4th St"||1|"005"|"02127"|"N"|"Stately South Boston Brownstone situated in the heart of all that the highly sought after City Point location has to offer. Walking distance to the beach, Castle Island, M St Park, shops, restaurants, schools and public transport.  The sundrenched open floor plan and high ceilings of this grand home are ideal for entertaining.  Amenities include: a chef's kitchen with granite counters, SS appliances, custom cabinets & a center island.  Just off the kitchen is an oversized deck with stairs to the patio & 2 car parking. This home offers two oversized bedrooms with plenty of closet space, storage & an updated full bath.  There is also a massive floor though primary suite with walk-in closet, classic 3-piece bath, plenty of room for a home office & exercise space.  A magnificent private roof deck provides spectacular city & water views.  This home's lower level has 2 rooms, 1 full bath, a kitchen, great ceiling height, full-size windows & direct access to a patio."|42|7/7/2024 3:11:00 PM|0|"N"||"B"|"P"|1350|0.03|3348|0||"Y"|7|4|3|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Suffolk"|"MA"|1910|1005200|10725|"2021"|"A"|"3f;1h"|"D"|"B"|"G"||"A,2,D"|"D"|"A,C"|"M,W,K"|"A"|"A"|5|"D,13"|2|"V"||"A"|"A"|"A,C,D,F,I,J,K,L"|"N"||"Y"|"A"||"N"|"living area is approximate"|||2|"N"|3348|665|
